receptor,emisor,fecha
555119022,555920743,08/06/2019
555712769,555526165,08/06/2019
555541524,555860741,08/06/2019
555644165,555864544,08/06/2019
555345887,555909120,08/06/2019
555459248,555629554,08/06/2019
555206841,555238451,08/06/2019
555215934,555961639,08/06/2019
555565945,555280791,08/06/2019
555524648,555717613,08/06/2019
555777853,555639743,08/06/2019
555214447,555586035,08/06/2019
555126095,555810743,08/06/2019
555713545,555288138,08/06/2019
555507456,555339446,08/06/2019
555922719,555665695,08/06/2019
555790863,555539256,08/06/2019
555214182,555952659,08/06/2019
555426456,555184550,08/06/2019
555943308,555009930,08/06/2019
555833451,555940697,08/06/2019
555350402,555148785,08/06/2019
555466843,555062366,08/06/2019
555477581,555467732,08/06/2019
555019119,555784328,08/06/2019
555435511,555383158,08/06/2019
555727993,555315604,08/06/2019
555798610,555936548,08/06/2019
555959549,555136515,08/06/2019
555064858,555171794,08/06/2019
555804492,555186774,08/06/2019
555741644,555831031,08/06/2019
555398729,555076157,08/06/2019
555758557,555072239,08/06/2019
555651691,555482576,08/06/2019
555245104,555680492,08/06/2019
555471496,555488000,08/06/2019
555214079,555747555,08/06/2019
555563783,555345889,08/06/2019
555017808,555237306,08/06/2019
555258575,555622901,08/06/2019
555240191,555199662,08/06/2019
555379262,555716854,08/06/2019
555257432,555772729,08/06/2019
555837007,555210724,08/06/2019
555303032,555417232,08/06/2019
555872055,555370144,08/06/2019
555918577,555155638,08/06/2019
555527783,555370465,08/06/2019
555029863,555300354,08/06/2019
555618502,555710677,08/06/2019
555715234,555587303,08/06/2019
555096574,555978095,08/06/2019
555825574,555846923,08/06/2019
555584421,555417698,08/06/2019
555724118,555732966,08/06/2019
555880680,555196917,08/06/2019
555922686,555981589,08/06/2019
555260334,555185616,08/06/2019
555476631,555401765,08/06/2019
555664838,555457837,08/06/2019
555930578,555175823,08/06/2019
555256062,555874084,08/06/2019
555538145,555567610,08/06/2019
555967747,555252466,08/06/2019
555348582,555314656,08/06/2019
555016019,555425113,08/06/2019
555367179,555633326,08/06/2019
555643182,555744376,08/06/2019
555668412,555738015,08/06/2019
555871033,555279385,08/06/2019
555322005,555318756,08/06/2019
555696471,555275075,08/06/2019
555321918,555374835,08/06/2019
555139926,555931801,08/06/2019
555306975,555350508,08/06/2019
555891249,555158240,08/06/2019
555875044,555916099,08/06/2019
555476125,555946187,08/06/2019
555656142,555896553,08/06/2019
555552903,555067256,08/06/2019
555997310,555890864,08/06/2019
555488862,555260334,08/06/2019
555477635,555380527,08/06/2019
555898930,555883220,08/06/2019
555096473,555794012,08/06/2019
555434685,555822081,08/06/2019
555682193,555744796,08/06/2019
555617789,555560554,08/06/2019
555107263,555737709,08/06/2019
555923471,555538886,08/06/2019
555534699,555772200,08/06/2019
555652866,555260035,08/06/2019
555178701,555231760,08/06/2019
555589470,555384587,08/06/2019
555714870,555877528,08/06/2019
555888768,555230109,08/06/2019
555259446,555277215,08/06/2019
555091756,555609409,08/06/2019
555264425,555265428,08/06/2019
555271266,555805082,08/06/2019
555715704,555856430,08/06/2019
555002960,555120793,08/06/2019
555643635,555816261,08/06/2019
555513462,555308817,08/06/2019
555466377,555490038,08/06/2019
555481343,555344789,08/06/2019
555002200,555751432,08/06/2019
555637650,555444189,08/06/2019
555102527,555548843,08/06/2019
555003143,555525019,08/06/2019
555904301,555560017,08/06/2019
555109207,555606884,08/06/2019
555957346,555845617,08/06/2019
555157491,555859115,08/06/2019
555452113,555872079,08/06/2019
555227220,555487908,08/06/2019
555853860,555281310,08/06/2019
555484748,555876588,08/06/2019
555830526,555851338,08/06/2019
555263092,555744796,08/06/2019
555772685,555431988,08/06/2019
555780825,555042293,08/06/2019
555075352,555067258,08/06/2019
555638344,555380721,08/06/2019
555816770,555214617,08/06/2019
555685425,555108839,08/06/2019
555556109,555280242,08/06/2019
555938741,555320923,08/06/2019
555385648,555461101,08/06/2019
555985461,555159182,08/06/2019
555175097,555615084,08/06/2019
555018831,555516848,08/06/2019
555050199,555643119,08/06/2019
555789422,555266482,08/06/2019
555386104,555774349,08/06/2019
555763215,555705113,08/06/2019
555498811,555218291,08/06/2019
555902322,555159279,08/06/2019
555193054,555322972,08/06/2019
555083424,555684962,08/06/2019
555990512,555884531,08/06/2019
555529165,555434627,08/06/2019
555788456,555577650,08/06/2019
555274144,555913098,08/06/2019
555802149,555273961,08/06/2019
555824798,555214266,08/06/2019
555581338,555465922,08/06/2019
555536160,555631204,08/06/2019
555631365,555057093,08/06/2019
555172915,555355923,08/06/2019
555318231,555853192,08/06/2019
555597079,555869737,08/06/2019
555970877,555113948,08/06/2019
555196670,555275811,08/06/2019
555797341,555890288,08/06/2019
555325957,555898011,08/06/2019
555352360,555056118,08/06/2019
555209982,555622441,08/06/2019
555847747,555612133,08/06/2019
555682838,555447013,08/06/2019
555871032,555257995,08/06/2019
555314347,555724118,08/06/2019
555989222,555078744,08/06/2019
555220474,555284955,08/06/2019
555535610,555288839,08/06/2019
555050140,555570245,08/06/2019
555203259,555895239,08/06/2019
555983305,555421573,08/06/2019
555830775,555938777,08/06/2019
555351974,555770823,08/06/2019
555535728,555275343,08/06/2019
555436157,555827135,08/06/2019
555445041,555622857,08/06/2019
555303820,555322802,08/06/2019
555290105,555802634,08/06/2019
555804492,555008544,08/06/2019
555469061,555516994,08/06/2019
555081425,555428689,08/06/2019
555903295,555517186,08/06/2019
555353537,555233808,08/06/2019
555535348,555897703,08/06/2019
555611591,555735630,08/06/2019
555862828,555672654,08/06/2019
555820290,555251802,08/06/2019
555383688,555361611,08/06/2019
555831786,555233952,08/06/2019
555535132,555200702,08/06/2019
555823628,555885557,08/06/2019
555744615,555174280,08/06/2019
555354578,555186782,08/06/2019
555565013,555555658,08/06/2019
555369708,555011180,08/06/2019
555178701,555086689,08/06/2019
555405677,555386685,08/06/2019
555951487,555059930,08/06/2019
555900537,555553098,08/06/2019
555930430,555377443,08/06/2019
555799260,555867923,08/06/2019
555453931,555641784,08/06/2019
555886046,555831594,08/06/2019
555991434,555409002,08/06/2019
555932642,555536879,08/06/2019
555837700,555548757,08/06/2019
555615377,555710902,08/06/2019
555225922,555258198,08/06/2019
555918799,555954003,08/06/2019
555634147,555372479,08/06/2019
555682281,555150021,08/06/2019
555719840,555015090,08/06/2019
555459248,555366641,08/06/2019
555809266,555349435,08/06/2019
555220481,555231760,08/06/2019
555019769,555227526,08/06/2019
555223453,555282177,08/06/2019
555009340,555279470,08/06/2019
555097842,555610174,08/06/2019
555804599,555254665,08/06/2019
555109543,555687542,08/06/2019
555412785,555907680,08/06/2019
555077220,555986115,08/06/2019
555250929,555894801,08/06/2019
555759347,555527407,08/06/2019
555066922,555085422,08/06/2019
555322466,555123222,08/06/2019
555199662,555163535,08/06/2019
555831185,555584421,08/06/2019
555550254,555802369,08/06/2019
555507997,555072625,08/06/2019
555704407,555984455,08/06/2019
555918473,555671568,08/06/2019
555434199,555222089,08/06/2019
555245468,555678668,08/06/2019
555205788,555761343,08/06/2019
555303919,555030065,08/06/2019
555035250,555182990,08/06/2019
555809573,555606428,08/06/2019
555231977,555017994,08/06/2019
555574114,555253878,08/06/2019
555581393,555681491,08/06/2019
555321918,555821787,08/06/2019
555637685,555247098,08/06/2019
555593889,555659742,08/06/2019
555626811,555546570,08/06/2019
555474524,555039514,08/06/2019
555933040,555078517,08/06/2019
555757303,555244377,08/06/2019
555124355,555907625,08/06/2019
555850250,555296402,08/06/2019
555115451,555791446,08/06/2019
555886121,555275829,08/06/2019
555690681,555856218,08/06/2019
555963822,555128785,08/06/2019
555042396,555017437,08/06/2019
555658102,555231071,08/06/2019
555757627,555435497,08/06/2019
555996729,555352539,08/06/2019
555081475,555518450,08/06/2019
555660474,555830885,08/06/2019
555807722,555876450,08/06/2019
555654802,555936548,08/06/2019
555135299,555970272,08/06/2019
555901439,555150248,08/06/2019
555610103,555116075,08/06/2019
555268020,555524575,08/06/2019
555268020,555594346,08/06/2019
555815756,555063668,08/06/2019
555775353,555870873,08/06/2019
555826035,555094464,08/06/2019
555000311,555490564,08/06/2019
555194302,555898149,08/06/2019
555310049,555338381,08/06/2019
555993852,555853540,08/06/2019
555148442,555060840,08/06/2019
555637804,555356633,08/06/2019
555785654,555793402,08/06/2019
555794873,555095157,08/06/2019
555352888,555649321,08/06/2019
555715802,555308022,08/06/2019
555455826,555102253,08/06/2019
555920184,555402582,08/06/2019
555687200,555185326,08/06/2019
555894135,555156967,08/06/2019
555106445,555210431,08/06/2019
555842223,555035869,08/06/2019
555472788,555418066,08/06/2019
555823808,555493255,08/06/2019
555246453,555611317,08/06/2019
555417540,555394888,08/06/2019
555224626,555665492,08/06/2019
555793751,555119953,08/06/2019
555687658,555373922,08/06/2019
555493200,555443567,08/06/2019
555171115,555545054,08/06/2019
555719128,555310885,08/06/2019
555085773,555032183,08/06/2019
555763826,555236360,08/06/2019
555809598,555900491,08/06/2019
555043507,555374305,08/06/2019
555404514,555668195,08/06/2019
555502921,555980857,08/06/2019
555755696,555659659,08/06/2019
555428500,555976636,08/06/2019
555115435,555118751,08/06/2019
555392488,555499979,08/06/2019
555856138,555724438,08/06/2019
555491283,555352556,08/06/2019
555116408,555745473,08/06/2019
555371369,555203807,08/06/2019
555119642,555057196,08/06/2019
555533760,555472465,08/06/2019
555335481,555591066,08/06/2019
555528704,555029059,08/06/2019
555970002,555191171,08/06/2019
555787089,555854238,08/06/2019
555107466,555349815,08/06/2019
555567372,555702472,08/06/2019
555460702,555761104,08/06/2019
555294678,555296440,08/06/2019
555293315,555569220,08/06/2019
555302869,555620696,08/06/2019
555153749,555652866,08/06/2019
555605143,555662803,08/06/2019
555096317,555017835,08/06/2019
555922686,555512119,08/06/2019
555181623,555289061,08/06/2019
555516994,555057662,08/06/2019
555034355,555859407,08/06/2019
555063668,555852540,08/06/2019
555634863,555498657,08/06/2019
555491208,555649025,08/06/2019
555907711,555145416,08/06/2019
555852554,555332768,08/06/2019
555363049,555732966,08/06/2019
555660887,555340650,08/06/2019
555656192,555311610,08/06/2019
555528953,555380527,08/06/2019
555109628,555375779,08/06/2019
555812755,555426854,08/06/2019
555960716,555941063,08/06/2019
555757089,555295674,08/06/2019
555370065,555633317,08/06/2019
555769434,555687396,08/06/2019
555911845,555203259,08/06/2019
555507014,555676831,08/06/2019
555490526,555921082,08/06/2019
555960435,555528972,08/06/2019
555778742,555887434,08/06/2019
555687910,555842472,08/06/2019
555539572,555374991,08/06/2019
555500190,555867296,08/06/2019
555018413,555899035,08/06/2019
555998366,555128977,08/06/2019
555730777,555060840,08/06/2019
555306451,555393892,08/06/2019
555857550,555251214,08/06/2019
555532708,555112548,08/06/2019
555447965,555459793,08/06/2019
555491250,555267138,08/06/2019
555877367,555514693,08/06/2019
555270867,555952282,08/06/2019
555233808,555893891,08/06/2019
555792942,555602439,08/06/2019
555936757,555996191,08/06/2019
555444075,555413945,08/06/2019
555930728,555920690,08/06/2019
555220760,555681130,08/06/2019
555020261,555952908,08/06/2019
555697649,555289606,08/06/2019
555376991,555572523,08/06/2019
555174965,555463013,08/06/2019
555511766,555960846,08/06/2019
555886121,555203243,08/06/2019
555445959,555318666,08/06/2019
555452843,555924054,08/06/2019
555302913,555143854,08/06/2019
555361611,555347204,08/06/2019
555025378,555041998,08/06/2019
555365511,555798436,08/06/2019
555273696,555160206,08/06/2019
555802717,555386473,08/06/2019
555087423,555546774,08/06/2019
555359021,555418287,08/06/2019
555713764,555939679,08/06/2019
555954819,555665202,08/06/2019
555953260,555582188,08/06/2019
555475661,555717462,08/06/2019
555531625,555283804,08/06/2019
555696204,555947353,08/06/2019
555121149,555047734,08/06/2019
555045685,555004507,08/06/2019
555213784,555126251,08/06/2019
555610640,555236278,08/06/2019
555632838,555816401,08/06/2019
555361350,555198031,08/06/2019
555496326,555340115,08/06/2019
555525333,555276824,08/06/2019
555266833,555529165,08/06/2019
555375352,555039663,08/06/2019
555424620,555287166,08/06/2019
555628256,555500373,08/06/2019
555471498,555360470,08/06/2019
555856648,555224324,08/06/2019
555672230,555923631,08/06/2019
555084726,555510526,08/06/2019
555852950,555060581,08/06/2019
555567476,555438650,08/06/2019
555143924,555414269,08/06/2019
555782983,555158843,08/06/2019
555034355,555038008,08/06/2019
555300523,555556556,08/06/2019
555524826,555495566,08/06/2019
555929527,555068084,08/06/2019
555218985,555850340,08/06/2019
555634442,555563857,08/06/2019
555774604,555398419,08/06/2019
555952282,555884531,08/06/2019
555961319,555750823,08/06/2019
555091756,555423022,08/06/2019
555084999,555001792,08/06/2019
555021384,555911605,08/06/2019
555233532,555740684,08/06/2019
555657865,555761253,08/06/2019
555391501,555933059,08/06/2019
555680329,555827456,08/06/2019
555397719,555801359,08/06/2019
555769187,555963822,08/06/2019
555142892,555720978,08/06/2019
555850787,555198725,08/06/2019
555460138,555913325,08/06/2019
555851909,555788301,08/06/2019
555294460,555399361,08/06/2019
555645224,555931337,08/06/2019
555819126,555633203,08/06/2019
555263612,555454163,08/06/2019
555576014,555777737,08/06/2019
555562331,555127619,08/06/2019
555598824,555965965,08/06/2019
555333872,555802149,08/06/2019
555468597,555608346,08/06/2019
555751546,555303115,08/06/2019
555289152,555019585,08/06/2019
555310049,555543744,08/06/2019
555371135,555258807,08/06/2019
555159279,555154153,08/06/2019
555174280,555588486,08/06/2019
555172560,555495521,08/06/2019
555999145,555938620,08/06/2019
555127621,555511547,08/06/2019
555138179,555413980,08/06/2019
555523145,555675957,08/06/2019
555163291,555649469,08/06/2019
555074386,555161336,08/06/2019
555832699,555709930,08/06/2019
555863271,555687138,08/06/2019
555947283,555429156,08/06/2019
555136753,555306751,08/06/2019
555693524,555936567,08/06/2019
555593721,555926665,08/06/2019
555499536,555977116,08/06/2019
555828669,555721381,08/06/2019
555922918,555577323,08/06/2019
555452806,555742471,08/06/2019
555068840,555171882,08/06/2019
555081473,555662532,08/06/2019
555369005,555367591,08/06/2019
555475938,555533885,08/06/2019
555602906,555047172,08/06/2019
555440500,555128318,08/06/2019
555979698,555040694,08/06/2019
555318666,555001060,08/06/2019
555585556,555433859,08/06/2019
555652765,555992968,08/06/2019
555552596,555803878,08/06/2019
555146687,555933131,08/06/2019
555983656,555046254,08/06/2019
555373293,555287656,08/06/2019
555689443,555567476,08/06/2019
555619835,555952920,08/06/2019
555417540,555982257,08/06/2019
555074043,555353388,08/06/2019
555427112,555934562,08/06/2019
555171140,555445401,08/06/2019
555226883,555379922,08/06/2019
555795986,555014617,08/06/2019
555895673,555558496,08/06/2019
555241799,555730055,08/06/2019
555602718,555936781,08/06/2019
555513043,555400522,08/06/2019
555827029,555024356,08/06/2019
555203243,555231582,08/06/2019
555624626,555360280,08/06/2019
555534956,555945396,08/06/2019
555544448,555771951,08/06/2019
555077220,555863581,08/06/2019
555292886,555075029,08/06/2019
555229492,555432316,08/06/2019
555119650,555517542,08/06/2019
555178170,555799198,08/06/2019
555908771,555504144,08/06/2019
555435648,555514636,08/06/2019
555574087,555584335,08/06/2019
555966371,555648880,08/06/2019
555507997,555024065,08/06/2019
555858408,555905188,08/06/2019
555026907,555492448,08/06/2019
555088637,555297273,08/06/2019
555838754,555318805,08/06/2019
555801177,555226028,08/06/2019
555298072,555611915,08/06/2019
555897072,555069559,08/06/2019
555083080,555010899,08/06/2019
555500834,555251802,08/06/2019
555664672,555386203,08/06/2019
555004546,555280980,08/06/2019
555049067,555190928,08/06/2019
555448415,555134771,08/06/2019
555154619,555100765,08/06/2019
555432380,555233489,08/06/2019
555750823,555498140,08/06/2019
